Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2025-03-13,48.11384056349565,49.256855707662076,47.95310363304051,48.66748809814453,20584600,0.0,0.0,VALE3.SA
2025-03-14,49.29257644968898,50.37308318068646,49.25685637433686,50.265926361083984,31789300,0.0,0.0,VALE3.SA
2025-03-17,50.26592595448053,51.11425900173479,50.13197737622054,50.98923873901367,23191800,0.0,0.0,VALE3.SA
2025-03-18,51.07853836034593,51.40001221944252,50.56060749703391,51.36429214477539,18165300,0.0,0.0,VALE3.SA
2025-03-19,51.212485466680754,51.39108244031422,50.765994735824066,51.274993896484375,23211900,0.0,0.0,VALE3.SA
2025-03-20,50.935660847793244,51.337503166770006,50.70348377173833,51.1142578125,17283200,0.0,0.0,VALE3.SA
2025-03-21,50.85529001296042,51.301780700683594,50.74813320171387,51.301780700683594,30524100,0.0,0.0,VALE3.SA
2025-03-24,51.748274228785576,52.00723965942807,50.864221119729855,51.03388977050781,18646500,0.0,0.0,VALE3.SA
2025-03-25,51.18569220979583,51.56967447406708,50.99816693834809,51.20355224609375,15615800,0.0,0.0,VALE3.SA
2025-03-26,51.257135993890614,51.8286435701827,51.24820427188075,51.51609802246094,29401600,0.0,0.0,VALE3.SA
2025-03-27,51.79291986958,52.19476217054849,51.4446576775585,51.9268684387207,15345300,0.0,0.0,VALE3.SA
2025-03-28,51.88221650871812,52.1322536100285,51.40000915527344,51.40000915527344,31146000,0.0,0.0,VALE3.SA
2025-03-31,50.64990578251279,50.91779951955305,50.03374644022113,50.63204574584961,20469300,0.0,0.0,VALE3.SA
2025-04-01,50.98923831600737,51.73041453837717,50.855293145312444,51.06960678100586,12354800,0.0,0.0,VALE3.SA
2025-04-02,51.08746657057552,51.16783503518416,50.54274735561186,50.837432861328125,13197700,0.0,0.0,VALE3.SA
2025-04-03,50.00696044957672,50.399871055357146,48.89966196935354,48.99789047241211,32351100,0.0,0.0,VALE3.SA
2025-04-04,47.52446997747264,47.79236370930146,46.07783769398049,47.042259216308594,45819600,0.0,0.0,VALE3.SA
2025-04-07,46.17606909878059,47.756646644509274,45.69385830724563,46.47968292236328,35942800,0.0,0.0,VALE3.SA
2025-04-08,46.74757812675297,47.15835218777055,43.77395163259834,43.934688568115234,46815300,0.0,0.0,VALE3.SA
2025-04-09,43.89003925646836,46.48861511758988,43.55070535454985,46.30108642578125,56491900,0.0,0.0,VALE3.SA
2025-04-10,46.52433360224918,47.54233534773785,45.95282600184051,47.131561279296875,38010400,0.0,0.0,VALE3.SA
2025-04-11,46.93510311947526,48.35494366688469,46.93510311947526,47.917381286621094,22129900,0.0,0.0,VALE3.SA
2025-04-14,48.578189097894814,49.00681975737314,48.39066041662944,48.5424690246582,19994800,0.0,0.0,VALE3.SA
2025-04-15,48.560329694072955,48.80143508188145,47.801293456945366,48.05133056640625,17471900,0.0,0.0,VALE3.SA
2025-04-16,47.792369594817835,47.899526419454745,46.81008791520835,46.93510818481445,23105900,0.0,0.0,VALE3.SA
2025-04-17,47.13155933966531,47.61377013508567,46.935105739143346,47.22085952758789,23172400,0.0,0.0,VALE3.SA
2025-04-22,47.4708931592448,48.47996313908495,47.11369922107633,48.06026077270508,16780900,0.0,0.0,VALE3.SA
2025-04-23,49.02468127753463,49.42652019101877,48.57819056792668,48.63176727294922,18377400,0.0,0.0,VALE3.SA
2025-04-24,48.622839713277735,49.71227474526423,48.49782285767714,49.390804290771484,19621700,0.0,0.0,VALE3.SA
2025-04-25,48.66749071686133,48.774647540779405,47.89952609813143,48.08705139160156,26162200,0.0,0.0,VALE3.SA
2025-04-28,48.13170082571444,48.38173453805509,47.890595428905726,48.256717681884766,12001900,0.0,0.0,VALE3.SA
2025-04-29,48.408519525578335,48.524608058145844,48.07811737060547,48.07811737060547,11816200,0.0,0.0,VALE3.SA
2025-04-30,46.97082203468996,47.551261328986826,46.62255982069337,47.202999114990234,18774400,0.0,0.0,VALE3.SA
2025-05-02,47.56018850921095,47.828085658001726,46.92617252417412,47.149417877197266,17135800,0.0,0.0,VALE3.SA
2025-05-05,47.238720655744665,47.39945759126229,47.086912035998495,47.29229736328125,12201600,0.0,0.0,VALE3.SA
2025-05-06,47.319086058586144,47.845945222778816,47.256574226419204,47.3280143737793,12065000,0.0,0.0,VALE3.SA
2025-05-07,47.819155837247855,47.819155837247855,47.02440289392381,47.23871994018555,11240100,0.0,0.0,VALE3.SA
2025-05-08,47.23872116786857,47.59591171231594,47.033332431905215,47.09584426879883,15414600,0.0,0.0,VALE3.SA
2025-05-09,47.32801554696238,47.399455696093355,46.89045314966966,47.28336715698242,15558800,0.0,0.0,VALE3.SA
2025-05-12,48.72106830708758,49.2925758803044,48.471031188964844,48.471031188964844,26482400,0.0,0.0,VALE3.SA
2025-05-13,48.658560962068854,49.49796230310525,48.33708709336652,49.265785217285156,21187200,0.0,0.0,VALE3.SA
2025-05-14,49.560468578221375,49.73013382090454,48.97110098003581,49.024681091308594,16297800,0.0,0.0,VALE3.SA
2025-05-15,49.11397723633614,49.69441651171069,48.97110034790677,49.51581954956055,13955400,0.0,0.0,VALE3.SA
2025-05-16,49.29257494603348,49.7122738960295,48.944312738108664,49.55154037475586,18163800,0.0,0.0,VALE3.SA
2025-05-19,49.11397728097562,49.53367963144187,48.99788874450445,49.4175910949707,14475200,0.0,0.0,VALE3.SA
2025-05-20,49.40866467016343,49.58725823285528,49.19434762589782,49.42652130126953,10499200,0.0,0.0,VALE3.SA
2025-05-21,49.24792963077324,49.381874807938544,48.61391019562314,48.79250717163086,14486300,0.0,0.0,VALE3.SA
2025-05-22,48.774646195134004,48.79250623303661,48.19421029234192,48.42638397216797,18476000,0.0,0.0,VALE3.SA
2025-05-23,48.22099822313198,48.61390883418225,47.85487596547377,48.506752014160156,14747300,0.0,0.0,VALE3.SA
2025-05-26,48.16741863342483,48.30136721474875,48.042401774297936,48.22992706298828,7194500,0.0,0.0,VALE3.SA
2025-05-27,48.22099425436024,48.408519525578335,47.88166037802255,48.07811737060547,17943000,0.0,0.0,VALE3.SA
2025-05-28,47.988823077355825,48.033471467128074,47.49768057049976,47.69413757324219,17700600,0.0,0.0,VALE3.SA
2025-05-29,47.97989211025816,48.11384068813572,47.622701580007764,47.7298583984375,10246100,0.0,0.0,VALE3.SA
2025-05-30,47.64055690263764,47.67627697661782,46.479681749911805,46.524330139160156,28286100,0.0,0.0,VALE3.SA
2025-06-02,46.95296822332961,47.104773441027405,46.66721101354111,46.93510818481445,19267700,0.0,0.0,VALE3.SA
2025-06-03,46.37252248098278,47.00653843154505,46.31894237284728,46.90830993652344,12824900,0.0,0.0,VALE3.SA
2025-06-04,46.98868249420211,47.62270190652184,46.98868249420211,47.12263107299805,11714700,0.0,0.0,VALE3.SA
2025-06-05,47.328014795055736,47.91738239020771,47.211926257789116,47.24764633178711,12594000,0.0,0.0,VALE3.SA
2025-06-06,47.46196256988925,47.74771634415261,47.06904857543687,47.31015396118164,16638900,0.0,0.0,VALE3.SA
2025-06-09,47.22978499511036,47.586978912353516,46.98867961193927,47.586978912353516,13029200,0.0,0.0,VALE3.SA
2025-06-10,47.595913141678516,48.1049123228037,47.42624788345481,47.9084587097168,18890600,0.0,0.0,VALE3.SA
2025-06-11,48.05132968567197,48.05132968567197,47.31908522046914,47.48875045776367,13639700,0.0,0.0,VALE3.SA
2025-06-12,47.23872074066536,47.36373760041404,46.85473843917785,47.176212310791016,11136800,0.0,0.0,VALE3.SA
2025-06-13,46.49754064839829,46.89045123319851,46.39931215058483,46.55112075805664,13264900,0.0,0.0,VALE3.SA
2025-06-16,46.71186253277961,48.2656484032811,46.71186253277961,48.06919479370117,41210000,0.0,0.0,VALE3.SA
2025-06-17,47.890596340420096,48.122770019662035,45.88138806855959,45.90817642211914,43657300,0.0,0.0,VALE3.SA
2025-06-18,47.8905916511722,48.12276530768066,45.61348984731876,45.75636672973633,20499000,0.0,0.0,VALE3.SA
2025-06-20,45.75637156666982,45.79208823620966,44.577632904052734,44.577632904052734,39947200,0.0,0.0,VALE3.SA
2025-06-23,44.66693014491738,45.14020919799805,44.49726490482993,45.14020919799805,17288800,0.0,0.0,VALE3.SA
2025-06-24,45.309879775731766,45.318808091294294,44.77408886772592,45.131282806396484,18576300,0.0,0.0,VALE3.SA
2025-06-25,44.87231625125283,45.184858384948704,44.39903718981229,45.077701568603516,23319900,0.0,0.0,VALE3.SA
2025-06-26,45.399177353008085,46.70292946103851,45.399177353008085,46.435035705566406,40488400,0.0,0.0,VALE3.SA
2025-06-27,46.604701649736135,47.40838633457206,46.35466792843339,47.21192932128906,26016900,0.0,0.0,VALE3.SA
2025-06-30,47.14049308882037,47.35480673614276,46.827947527332036,47.01547622680664,19961900,0.0,0.0,VALE3.SA
2025-07-01,46.97082255196695,47.962032498998596,46.88152577022426,47.64949035644531,21844300,0.0,0.0,VALE3.SA
2025-07-02,48.05132990402437,49.73906418896493,48.04239818249511,49.38187026977539,63100200,0.0,0.0,VALE3.SA
2025-07-03,49.56047081708125,49.89980472423053,48.95324315437367,49.14970016479492,18256300,0.0,0.0,VALE3.SA
2025-07-04,49.140767221051526,49.29257583618164,48.89073350960644,49.29257583618164,5449600,0.0,0.0,VALE3.SA
2025-07-07,49.15862725365557,49.27471579386669,48.399594397441376,48.56925964355469,13174500,0.0,0.0,VALE3.SA
2025-07-08,48.685345824078794,49.64083563950043,48.542468937841555,48.73892593383789,26632000,0.0,0.0,VALE3.SA
2025-07-09,48.84608529415477,48.84608529415477,47.99775224755832,48.256717681884766,12209400,0.0,0.0,VALE3.SA
2025-07-10,49.41759378542193,51.0070996829879,49.292576926933,49.364013671875,46597200,0.0,0.0,VALE3.SA
2025-07-11,49.29257357470591,50.20341500433694,49.1229049299062,50.0069580078125,18313200,0.0,0.0,VALE3.SA
2025-07-14,49.88194221351611,49.92659060282014,48.997889116899906,49.43545150756836,15141300,0.0,0.0,VALE3.SA
2025-07-15,49.05147028320043,49.43545257109256,47.79236660159831,48.140628814697266,25029100,0.0,0.0,VALE3.SA
2025-07-16,48.310292702885725,48.685346664768396,48.14062746206602,48.578189849853516,26394100,0.0,0.0,VALE3.SA
2025-07-17,48.57819178960214,48.926454006822055,48.32815466954502,48.4888916015625,20252800,0.0,0.0,VALE3.SA
2025-07-18,48.26564310793691,48.91751910926675,48.19420636859644,48.721065521240234,23714000,0.0,0.0,VALE3.SA
2025-07-21,49.51581776393407,50.73920128989661,49.417589267971096,50.051605224609375,40484000,0.0,0.0,VALE3.SA
2025-07-22,50.855292631682445,51.766134090314665,50.819572557276366,51.346431732177734,40945900,0.0,0.0,VALE3.SA
2025-07-23,51.301785656724455,51.70362799578626,50.89994331766265,51.274993896484375,17914800,0.0,0.0,VALE3.SA
2025-07-24,50.8463621234303,51.15890767226247,50.26592622952005,50.48023986816406,21651200,0.0,0.0,VALE3.SA
2025-07-25,50.16769776168534,50.25699454344194,49.35508478446639,49.73906707763672,21918900,0.0,0.0,VALE3.SA
2025-07-28,49.06039800844117,49.399731901986314,48.79250426362291,49.25685501098633,19175100,0.0,0.0,VALE3.SA
2025-07-29,49.605119311188375,49.73906789247151,48.9085948640055,48.953243255615234,14648700,0.0,0.0,VALE3.SA
2025-07-30,48.5067480218698,48.83715017684266,47.62269836815388,48.07811737060547,35607800,0.0,0.0,VALE3.SA
2025-07-31,47.33694247905482,47.88166167767194,46.76543492852333,47.73878479003906,20790000,0.0,0.0,VALE3.SA
2025-08-01,48.435311705053266,49.02467928148135,47.83701240718256,47.99774932861328,40510900,0.0,0.0,VALE3.SA
2025-08-04,48.56925821873794,48.57818994042885,48.051330773638895,48.38173294067383,16198100,0.0,0.0,VALE3.SA
2025-08-05,48.372802016493075,49.08718987957881,48.3192253112793,48.3192253112793,21037600,0.0,0.0,VALE3.SA
2025-08-06,48.67641406208867,48.765714244946246,47.97988966806791,48.01560974121094,17954300,0.0,0.0,VALE3.SA
2025-08-07,48.31029241770815,48.65855802541971,48.131698862722175,48.36387252807617,20298800,0.0,0.0,VALE3.SA
2025-08-08,48.39959169119448,49.739063767114324,48.39065996974097,49.46223831176758,24205600,0.0,0.0,VALE3.SA
2025-08-11,49.54260987547804,49.99803231742833,49.38187294378427,49.40866470336914,22304000,0.0,0.0,VALE3.SA
2025-08-12,49.96231003938929,50.158763631111256,49.739064689263735,49.92658996582031,25851300,0.0,0.0,VALE3.SA
2025-08-13,50.1903786339678,50.37524261481594,49.8576241736386,49.996273040771484,19720000,1.895387,0.0,VALE3.SA
2025-08-14,49.49714194577589,49.552602198493716,49.062715640441446,49.37697982788086,42823200,0.0,0.0,VALE3.SA
2025-08-15,49.41395344378795,49.52487394947972,48.98876874993114,49.284549713134766,34201900,0.0,0.0,VALE3.SA
2025-08-18,49.08119601158694,49.645029540479484,49.01649415017176,49.17362976074219,12733400,0.0,0.0,VALE3.SA
2025-08-19,49.46016794106261,49.617303559171795,48.98876813870938,49.21060562133789,17724400,0.0,0.0,VALE3.SA
2025-08-20,48.89633549352008,49.23833154992531,48.859361993912216,48.988765716552734,9687300,0.0,0.0,VALE3.SA
2025-08-21,49.00725633977094,49.478656156075,48.9425544733368,49.40471267700195,10813800,0.0,0.0,VALE3.SA
2025-08-22,49.3862244475835,50.73572551565758,49.2753074693001,50.64329528808594,20706700,0.0,0.0,VALE3.SA
2025-08-25,50.99453353471457,51.207129407245326,50.59708073099382,50.76345443725586,10397400,0.0,0.0,VALE3.SA
2025-08-26,50.671026606752086,51.216373443603516,50.541622870208926,51.216373443603516,18891500,0.0,0.0,VALE3.SA
2025-08-27,51.04075011910527,51.32728593178077,50.94831636825264,51.18864059448242,8789100,0.0,0.0,VALE3.SA
2025-08-28,51.76171501072315,51.937333845868494,51.14242475574719,51.20712661743164,22059500,0.0,0.0,VALE3.SA
2025-08-29,51.29031675211686,51.60458445791093,51.25334325120294,51.355018615722656,13885400,0.0,0.0,VALE3.SA
2025-09-01,50.966805961938476,51.391990661621094,50.66178338207478,51.391990661621094,7765400,0.0,0.0,VALE3.SA
2025-09-02,50.93907614846985,51.355019223707934,50.87437428409805,51.19788360595703,9578500,0.0,0.0,VALE3.SA
2025-09-03,51.19788506298172,51.59534139885506,51.05923971794813,51.391990661621094,11832100,0.0,0.0,VALE3.SA
2025-09-04,51.6230675146329,51.90960685680399,51.345773310653804,51.4936637878418,8442100,0.0,0.0,VALE3.SA
2025-09-05,51.94658206613375,52.38100837379411,51.78020483307669,51.96506881713867,14014700,0.0,0.0,VALE3.SA
2025-09-08,51.97430886286715,52.3347916816282,51.97430886286715,52.0944709777832,9701900,0.0,0.0,VALE3.SA
2025-09-09,52.44571279629182,53.166678442226704,51.80793223936128,51.93733596801758,24300300,0.0,0.0,VALE3.SA
2025-09-10,52.1961456817401,52.73224733398892,52.02052331770354,52.297821044921875,13463700,0.0,0.0,VALE3.SA
2025-09-11,52.177661116996084,52.93560027756857,52.048257386067206,52.70452117919922,14107200,0.0,0.0,VALE3.SA
2025-09-12,52.40874093957245,53.08349149301648,52.40874093957245,52.68603515625,12303800,0.0,0.0,VALE3.SA
2025-09-15,53.129702794761144,53.194404656475704,52.66754462480743,53.148189544677734,12457500,0.0,0.0,VALE3.SA
2025-09-16,53.397755450667894,53.665808035834836,52.86165028033402,53.33305358886719,15618500,0.0,0.0,VALE3.SA
2025-09-17,53.18516680437968,53.628838255781694,53.01878956935552,53.42548751831055,23116700,0.0,0.0,VALE3.SA
2025-09-18,53.46245944448726,53.68429692664131,53.05576150752319,53.32381057739258,17700400,0.0,0.0,VALE3.SA
2025-09-19,53.58262229632988,53.78596950460929,53.19440757872879,53.53640365600586,25374600,0.0,0.0,VALE3.SA
2025-09-22,53.44397432729602,54.017049511894584,53.434732714667916,53.6103515625,21947300,0.0,0.0,VALE3.SA
2025-09-23,53.61035065582103,53.97083348400394,53.296082941971555,53.30532455444336,17652400,0.0,0.0,VALE3.SA
2025-09-24,53.56413487368304,53.73975371635548,53.3053238898655,53.50867462158203,13005700,0.0,0.0,VALE3.SA
2025-09-25,53.78596805303355,54.11872250885776,53.64732271376487,53.8044548034668,13631100,0.0,0.0,VALE3.SA
2025-09-26,53.370029316737394,53.5548897718926,52.260848955870344,52.769222259521484,29037000,0.0,0.0,VALE3.SA
2025-09-29,53.148190203153945,53.37926929099375,52.80619414042742,52.94483947753906,15580200,0.0,0.0,VALE3.SA
2025-09-30,53.30532253823336,53.4069979015135,52.7692208854659,53.222137451171875,18280700,0.0,0.0,VALE3.SA
2025-10-01,53.38851190929152,54.22963966384172,53.38851190929152,53.896888732910156,18278300,0.0,0.0,VALE3.SA
2025-10-02,53.9431022977136,54.405260468837284,53.68429485020019,54.25736999511719,14824500,0.0,0.0,VALE3.SA
2025-10-03,54.257372234898845,54.64558342219459,54.07250825362066,54.155696868896484,19240200,0.0,0.0,VALE3.SA
2025-10-06,54.35904762640912,55.431254487141146,54.349802488047935,55.080013275146484,26102900,0.0,0.0,VALE3.SA
2025-10-07,54.996822308479466,55.10773928216138,54.303585052490234,54.303585052490234,26072300,0.0,0.0,VALE3.SA
2025-10-08,54.64558500788753,54.89515086095685,54.432992657344165,54.71953201293945,24609500,0.0,0.0,VALE3.SA
2025-10-09,55.32958223430225,55.810227202500506,54.63634490966797,54.63634490966797,18184600,0.0,0.0,VALE3.SA
2025-10-10,55.061527184422225,55.27411953144469,54.41450500488281,54.41450500488281,22970400,0.0,0.0,VALE3.SA
2025-10-13,55.153954458874004,55.514440794241324,55.04303748506169,55.227901458740234,23294500,0.0,0.0,VALE3.SA
2025-10-14,54.811958399460266,55.57914265613076,54.73801492558106,55.227901458740234,19329000,0.0,0.0,VALE3.SA
2025-10-15,54.987582367105105,56.36481178295993,54.959850478351825,56.2538948059082,45104600,0.0,0.0,VALE3.SA
2025-10-16,56.02281788893161,56.3185988565462,55.52368618383676,55.73627853393555,21358500,0.0,0.0,VALE3.SA
2025-10-17,55.36655118521477,55.736275612359215,55.27411743393835,55.57914352416992,17325300,0.0,0.0,VALE3.SA
2025-10-20,55.58838822175985,56.70681022937991,55.58838822175985,56.290870666503906,17798400,0.0,0.0,VALE3.SA
2025-10-21,56.05978758657171,56.429512008002916,55.98584058669325,56.19843292236328,13432700,0.0,0.0,VALE3.SA
2025-10-22,56.57740344157399,57.529451688231404,56.54967507914269,57.19669723510742,25267300,0.0,0.0,VALE3.SA
2025-10-23,57.51096549134634,57.80674644675001,57.002588668633365,57.085777282714844,11217700,0.0,0.0,VALE3.SA
2025-10-24,57.298372475469186,57.427776201186475,56.68832382138264,57.058048248291016,11127600,0.0,0.0,VALE3.SA
2025-10-27,57.36307512594069,57.45550535244011,56.75302646347798,56.99334716796875,12018100,0.0,0.0,VALE3.SA
2025-10-28,56.99334574399695,57.80674511562025,56.91940226984231,57.49247741699219,15797400,0.0,0.0,VALE3.SA
2025-10-29,58.06555346882908,58.86970771497023,57.96387810504364,58.536956787109375,30844900,0.0,0.0,VALE3.SA
2025-10-30,58.33360680168104,59.1562478086116,58.16722957264035,58.980628967285156,25586000,0.0,0.0,VALE3.SA
2025-10-31,59.41505537023639,60.58894111388402,59.036085798077266,60.32088851928711,38988400,0.0,0.0,VALE3.SA
2025-11-03,60.17299652143789,60.44104912497485,59.75705696021042,60.404075622558594,16985400,0.0,0.0,VALE3.SA
2025-11-04,59.94191697787374,60.08981098644713,59.183977813871294,59.72932815551758,22055700,0.0,0.0,VALE3.SA
2025-11-05,59.72932971041565,61.16201593290066,59.61840920109808,60.75532150268555,22505400,0.0,0.0,VALE3.SA
2025-11-06,60.78304501971317,61.051097606873064,60.320886845707996,60.542720794677734,15939100,0.0,0.0,VALE3.SA
2025-11-07,59.94191438737509,59.951159525505005,59.17473011799846,59.87721252441406,20800300,0.0,0.0,VALE3.SA
2025-11-10,60.13602078130871,60.579695741819734,59.997378967374885,60.2746696472168,12689400,0.0,0.0,VALE3.SA
2025-11-11,60.27467054492989,60.690617148849135,59.85873099298501,60.11753845214844,25496500,0.0,0.0,VALE3.SA
2025-11-12,60.320888535460625,60.95866203811116,60.320888535460625,60.78304672241211,26550300,0.0,0.0,VALE3.SA
2025-11-13,60.78304794679704,61.420821462294576,60.3671013389775,60.69985580444336,19058500,0.0,0.0,VALE3.SA
2025-11-14,59.94191652445755,60.579697090650626,59.72008256524994,60.33012771606445,16374400,0.0,0.0,VALE3.SA
2025-11-17,60.63515416514594,60.79228625998674,59.997380647270234,60.28391647338867,20150800,0.0,0.0,VALE3.SA
2025-11-18,59.57218855393403,60.34861798907195,59.43354673692228,60.09904861450195,22468700,0.0,0.0,VALE3.SA
2025-11-19,60.09904940028928,60.320890414357464,59.80326843350621,60.03434753417969,16523800,0.0,0.0,VALE3.SA
2025-11-21,59.664624851402834,60.330126718016174,59.27640661424385,60.228458404541016,20272600,0.0,0.0,VALE3.SA
2025-11-24,60.089809744040764,60.561206019679375,59.87721387410573,60.16374969482422,20462800,0.0,0.0,VALE3.SA
2025-11-25,60.22846030148836,60.92169760485554,60.22846030148836,60.635154724121094,18275300,0.0,0.0,VALE3.SA
2025-11-26,60.99563478652297,61.827520923163725,60.93093292322725,61.540985107421875,33408500,0.0,0.0,VALE3.SA
2025-11-27,61.46703809498176,61.605686959726185,61.13428364038483,61.309906005859375,9739100,0.0,0.0,VALE3.SA
2025-11-28,62.576214166656825,62.67788952946496,61.966169041782116,62.29892349243164,46007200,0.0,0.0,VALE3.SA
2025-12-01,62.66865426461229,62.97367331479404,62.391356525929496,62.77956771850586,15657000,0.0,0.0,VALE3.SA
2025-12-02,62.94594686659085,63.519025586384416,62.631682668364306,63.29719161987305,22567200,0.0,0.0,VALE3.SA
2025-12-03,63.648426992146575,65.7188937250973,63.61145349041851,65.33992767333984,42361200,0.0,0.0,VALE3.SA
2025-12-04,65.34916996484507,66.91126701649434,65.33993187779942,66.47683715820312,38019900,0.0,0.0,VALE3.SA
2025-12-05,66.51381096956757,66.85581059515802,64.6282045632383,64.90550231933594,40196800,0.0,0.0,VALE3.SA
2025-12-08,65.09035793164009,65.49705939637482,64.23074341425259,64.46182250976562,20860900,0.0,0.0,VALE3.SA
2025-12-09,63.87025914797451,65.09960160083372,63.68539869652578,64.49879455566406,23081300,0.0,0.0,VALE3.SA
2025-12-10,64.93322132245133,65.94996786158961,64.93322132245133,65.68191528320312,24454800,0.0,0.0,VALE3.SA
2025-12-11,65.38614060357213,66.89278085902333,65.13657827675343,66.55078125,25687700,0.0,0.0,VALE3.SA
2025-12-12,65.90078515153705,67.09721595538872,65.87160517944477,66.73731231689453,36483700,3.581771,0.0,VALE3.SA
2025-12-15,66.77622576279249,67.4960256654397,66.63031847168956,67.1458511352539,16841700,0.0,0.0,VALE3.SA
2025-12-16,67.4376670410383,68.11855785134482,67.36957796000765,67.39875793457031,21953000,0.0,0.0,VALE3.SA
2025-12-17,67.73919759465001,68.83835192982464,67.54465949996245,68.25473022460938,29375000,0.0,0.0,VALE3.SA
2025-12-18,68.67299352765279,69.17880444562543,68.3909080966974,68.42981719970703,18430200,0.0,0.0,VALE3.SA
2025-12-19,68.57573043781741,68.99399405506442,68.45900311864852,68.91617584228516,37147100,0.0,0.0,VALE3.SA
2025-12-22,69.0912597259876,71.36739410078732,68.87726336190397,70.92967224121094,27853000,0.0,0.0,VALE3.SA
2025-12-23,71.23121947658785,71.52302664295073,70.5989594844051,70.91022491455078,17140900,0.0,0.0,VALE3.SA
2025-12-26,70.87131631883165,71.34793988879946,70.6378690998285,71.12422180175781,16368800,0.0,0.0,VALE3.SA
2025-12-29,71.19230656819585,71.72729005520061,69.74297026106082,70.1515121459961,19963700,0.0,0.0,VALE3.SA
2025-12-30,70.52114193674451,70.85185821263912,69.9472493093439,69.99588012695312,17085400,0.0,0.0,VALE3.SA
2026-01-02,70.35578050058852,70.5697768672664,69.69434055865366,70.40441131591797,28418900,0.0,0.0,VALE3.SA
2026-01-05,70.42387272359508,71.4938471836089,70.32660366743987,71.12422180175781,24958100,0.0,0.0,VALE3.SA
2026-01-06,71.44520364613423,73.9158760792331,70.89076190390179,73.79915618896484,39536600,0.0,0.0,VALE3.SA
2026-01-07,74.02287345397806,75.22902597426004,73.5559790556798,74.23686981201172,41501600,0.0,0.0,VALE3.SA
2026-01-08,73.73107095647953,73.73107095647953,72.16501469707872,73.51707458496094,31894900,0.0,0.0,VALE3.SA
2026-01-09,72.85563689270755,73.6435259021957,72.17473865115127,72.68054962158203,24801200,0.0,0.0,VALE3.SA
2026-01-12,72.95290242122528,73.41007513044943,72.47627886999611,72.69999694824219,13129800,0.0,0.0,VALE3.SA
2026-01-13,72.4373721415145,73.97424845069018,72.25255574121458,73.29335021972656,24539200,0.0,0.0,VALE3.SA
2026-01-14,73.76997291742413,76.93126542215286,73.5754348086713,76.76590728759766,44225300,0.0,0.0,VALE3.SA
2026-01-15,76.74645317709987,77.46625305421793,76.36709868637868,76.69781494140625,35503900,0.0,0.0,VALE3.SA
2026-01-16,76.2503738192443,76.72699737548828,75.45275570789285,76.72699737548828,45910100,0.0,0.0,VALE3.SA
2026-01-19,76.37682257834668,76.50327902630127,75.74457002318589,76.42546081542969,10678500,0.0,0.0,VALE3.SA
2026-01-20,75.70566184754242,78.0206979907569,75.29712736717866,77.89424896240234,31198500,0.0,0.0,VALE3.SA
2026-01-21,78.77940466868141,80.54000640862452,78.30278112238103,80.2481918334961,83134600,0.0,0.0,VALE3.SA
2026-01-22,80.24819367334001,82.0963353755021,79.83965919571611,80.71509552001953,62515300,0.0,0.0,VALE3.SA
2026-01-23,81.46407689751584,83.39975855721748,81.40571694853739,82.69940948486328,25432600,0.0,0.0,VALE3.SA
2026-01-26,83.22466949835254,83.78884039684876,79.93692800293691,80.8026351928711,35741300,0.0,0.0,VALE3.SA
2026-01-27,81.30843829714344,83.77911082690436,81.07499108632085,82.58268737792969,30922500,0.0,0.0,VALE3.SA
2026-01-28,82.96203852484882,85.10198728338366,82.67995308847922,84.59618377685547,28473800,0.0,0.0,VALE3.SA
2026-01-29,85.59807014119922,87.05712815496966,84.4405484088391,85.02417755126953,42013200,0.0,0.0,VALE3.SA
2026-01-30,83.33166730642073,85.50080354785878,81.70725111882557,82.01851654052734,41681400,0.0,0.0,VALE3.SA
2026-02-02,82.11578392918064,83.50675287759827,81.74615856751093,82.50486755371094,22289400,0.0,0.0,VALE3.SA
2026-02-03,84.06119786429656,86.57077954684361,84.06119786429656,86.56105041503906,37709700,0.0,0.0,VALE3.SA
2026-02-04,86.09415700283229,87.14467319440085,85.1603607096862,86.98904418945312,51744400,0.0,0.0,VALE3.SA
2026-02-05,85.58834499538126,86.50269043469063,83.8861105667157,84.09037780761719,57049000,0.0,0.0,VALE3.SA
2026-02-06,84.05147152168001,85.17007671950444,82.87449153624523,83.29275512695312,28889600,0.0,0.0,VALE3.SA
2026-02-09,84.28492109115467,85.28680642650686,82.32005210431089,84.9269027709961,26531100,0.0,0.0,VALE3.SA
2026-02-10,84.35300905481934,85.34516524551742,83.8958363533932,84.67400360107422,14177200,0.0,0.0,VALE3.SA
2026-02-11,86.2303289638728,87.85474508342786,86.06497083889711,87.63101959228516,28395300,0.0,0.0,VALE3.SA
2026-02-12,87.39757483001871,89.119267467514,86.64859497054056,86.79450225830078,51472200,0.0,0.0,VALE3.SA
2026-02-13,85.17981044454905,85.73425221830468,83.67211412620583,84.65454864501953,28644800,0.0,0.0,VALE3.SA
2026-02-18,82.77722530898171,82.82586354582905,81.2792581521502,81.62943267822266,20898700,0.0,0.0,VALE3.SA
2026-02-19,80.7637279594168,82.04769878714946,80.08283714969237,81.18199157714844,28410900,0.0,0.0,VALE3.SA
2026-02-20,81.51271390395634,84.4405517578125,81.14308110960346,84.4405517578125,40577200,0.0,0.0,VALE3.SA
